t,rms,lo,mid,hi,air,sig
36.096,0.00119,0.00049,0.000704,0.000275,0.000442,0
36.125,0.001507,0.000657,0.000796,0.000349,0.000561,0
36.141,0.001541,0.00086,0.000784,0.000303,0.000497,0
36.156,0.001528,0.000784,0.000693,0.000297,0.000476,0
36.188,0.001424,0.000728,0.000565,0.000265,0.00043,0
36.203,0.001261,0.000794,0.000464,0.000275,0.000415,0
36.219,0.001202,0.000701,0.000546,0.000294,0.000459,0
36.251,0.001034,0.000481,0.000495,0.000294,0.000463,0
36.254,0.001532,0.000774,0.000504,0.000301,0.000468,0
36.282,0.001492,0.00081,0.000667,0.000327,0.000533,0
36.298,0.001367,0.000683,0.000748,0.000314,0.000506,0
36.33,0.001485,0.000784,0.00069,0.000327,0.000549,0
36.332,0.001334,0.000758,0.000579,0.000265,0.000435,0
36.361,0.001022,0.000441,0.000549,0.000264,0.000412,0
36.378,0.001033,0.000418,0.000597,0.00028,0.000454,0
36.408,0.001261,0.000618,0.000516,0.000295,0.000474,0
36.424,0.001315,0.000667,0.000437,0.000276,0.000427,0
36.44,0.00148,0.000865,0.000575,0.000308,0.000461,0
36.455,0.001519,0.00071,0.000747,0.000302,0.000484,0
36.487,0.001542,0.000597,0.000764,0.0003,0.000498,0
36.502,0.001554,0.000718,0.000672,0.000302,0.000494,0
36.518,0.001046,0.000536,0.000494,0.00027,0.000418,0
36.55,0.001259,0.000546,0.000556,0.000309,0.000499,0
36.552,0.001249,0.000634,0.000523,0.000283,0.000452,0
36.581,0.001306,0.000701,0.000509,0.000275,0.000426,0
36.597,0.001295,0.000742,0.000603,0.000269,0.000411,0
36.628,0.001596,0.000763,0.000705,0.000282,0.000442,0
36.643,0.002177,0.000855,0.000779,0.000309,0.000503,0
36.66,0.001431,0.000662,0.000574,0.000276,0.000446,0
36.675,0.001178,0.000653,0.000477,0.000314,0.000481,0
36.705,0.001169,0.000616,0.000456,0.000303,0.000473,0
36.722,0.001535,0.000975,0.000514,0.000351,0.000546,0
36.737,0.001302,0.000713,0.000559,0.000314,0.000491,0
36.768,0.001414,0.000809,0.00066,0.000301,0.000493,0
36.784,0.001451,0.000614,0.000702,0.000293,0.000486,0
36.799,0.001442,0.000809,0.000586,0.000268,0.000418,0
36.831,0.001194,0.000615,0.000527,0.000281,0.000449,0
36.833,0.001302,0.000798,0.000457,0.000287,0.00038,0
36.862,0.001199,0.000569,0.000404,0.000357,0.000426,0
36.878,0.001116,0.00055,0.000447,0.000282,0.000456,0
36.909,0.00147,0.000818,0.00049,0.000331,0.000504,0
36.925,0.001431,0.000957,0.000461,0.000269,0.000412,0
36.942,0.001276,0.000764,0.000471,0.000283,0.000446,0
36.955,0.001572,0.001089,0.000495,0.000252,0.000364,0
36.986,0.001364,0.000904,0.000384,0.000288,0.000388,0
37.002,0.001366,0.000686,0.000499,0.000279,0.000424,0
37.018,0.001227,0.000686,0.000484,0.000274,0.000405,0
37.05,0.001106,0.000591,0.000464,0.000289,0.000434,0
37.053,0.00128,0.000664,0.000555,0.000271,0.000431,0
37.08,0.000993,0.000604,0.000401,0.000241,0.000335,0
37.096,0.001256,0.000496,0.000782,0.000267,0.000439,0
37.127,0.001573,0.000734,0.000889,0.000272,0.000475,0
37.143,0.001443,0.00079,0.000916,0.000297,0.000494,0
37.159,0.001301,0.000629,0.000762,0.000262,0.000446,0
37.191,0.001269,0.000678,0.000764,0.00026,0.00043,0
37.193,0.001537,0.000876,0.000755,0.00025,0.000416,0
37.225,0.001856,0.001164,0.000786,0.000243,0.000419,0
37.237,0.001471,0.000857,0.00091,0.000277,0.000473,0
37.268,0.001315,0.000481,0.000996,0.000277,0.000506,0
37.284,0.001452,0.000608,0.000974,0.000258,0.000476,0
37.3,0.001344,0.000699,0.000862,0.000282,0.00046,0
37.316,0.001378,0.000845,0.000737,0.000265,0.000413,0
37.347,0.00148,0.00068,0.000824,0.000274,0.000441,0
37.362,0.001726,0.00098,0.001025,0.000307,0.000513,0
37.378,0.001716,0.000772,0.001125,0.000327,0.000566,0
37.411,0.001555,0.000521,0.001148,0.000347,0.000582,0
37.414,0.001457,0.000738,0.000962,0.000292,0.000491,0
37.439,0.001388,0.000655,0.000944,0.000308,0.000502,0
37.471,0.001555,0.000706,0.000938,0.000318,0.000495,0
37.474,0.001799,0.000827,0.001237,0.000344,0.00062,0
37.503,0.001773,0.000975,0.001261,0.000323,0.000606,0
37.519,0.001442,0.000632,0.000994,0.000302,0.000523,0
37.549,0.001649,0.000747,0.001067,0.000293,0.00053,0
37.564,0.001651,0.000555,0.001298,0.000344,0.000624,0
37.58,0.001153,0.000484,0.000853,0.000263,0.000453,0
37.597,0.001797,0.000787,0.001415,0.000359,0.000674,0
37.626,0.002268,0.00071,0.001991,0.000455,0.00092,0
37.642,0.002056,0.00078,0.001575,0.000386,0.000756,0
37.658,0.002258,0.000889,0.001526,0.000376,0.000724,0
37.688,0.002155,0.000779,0.001723,0.000416,0.000819,0
37.704,0.0023,0.000964,0.0017,0.000405,0.000799,0
37.719,0.001725,0.000922,0.000974,0.000297,0.000506,0
37.751,0.001491,0.000753,0.000754,0.000265,0.000416,0
37.755,0.001069,0.000389,0.000709,0.000269,0.000395,0
37.782,0.00165,0.000634,0.000782,0.000251,0.000411,0
37.798,0.001859,0.000756,0.000583,0.000205,0.000318,0
37.83,0.001595,0.000835,0.000619,0.000248,0.000371,0
37.833,0.001859,0.001245,0.000625,0.000244,0.000368,0
37.863,0.001834,0.000996,0.000466,0.000213,0.000297,0
37.878,0.001694,0.000959,0.000778,0.00026,0.00041,0
37.908,0.002036,0.001223,0.000812,0.000256,0.000422,0
37.925,0.001921,0.001111,0.000474,0.000232,0.00033,0
37.942,0.001856,0.001079,0.000565,0.000219,0.000333,0
37.957,0.002547,0.001425,0.000863,0.000268,0.000449,0
37.989,0.002195,0.001242,0.000517,0.000228,0.000331,0
38.004,0.001845,0.001105,0.000538,0.000227,0.000341,0
38.02,0.002604,0.001483,0.000997,0.000283,0.000505,0
38.037,0.002145,0.001018,0.001081,0.000291,0.000532,0
38.067,0.001976,0.001097,0.000702,0.000247,0.000384,0
38.083,0.002384,0.0014,0.000682,0.000218,0.000357,0
38.098,0.001755,0.000911,0.000635,0.000234,0.000376,0
38.131,0.001605,0.000853,0.000487,0.000206,0.000316,0
38.134,0.00217,0.001232,0.000887,0.000274,0.000461,0
38.161,0.003775,0.000957,0.002337,0.001195,0.001553,0
38.178,0.003938,0.001168,0.001719,0.001409,0.00161,0
38.209,0.00314,0.001069,0.001417,0.001152,0.001462,0
38.225,0.00522,0.00236,0.00112,0.000937,0.001074,0
38.24,0.006662,0.003124,0.001214,0.001293,0.001494,0
38.255,0.005608,0.00199,0.001666,0.001146,0.001485,0
38.288,0.008565,0.002924,0.001552,0.001054,0.00141,0
38.303,0.004666,0.001904,0.000947,0.000743,0.000942,0
38.32,0.001965,0.00068,0.000844,0.00084,0.001029,0
38.334,0.001731,0.000577,0.000823,0.000991,0.001166,0
38.365,0.002296,0.000859,0.000906,0.000813,0.000966,0
38.38,0.004109,0.001173,0.001098,0.001403,0.001431,0
38.395,0.003422,0.00109,0.000837,0.001068,0.001054,0
38.427,0.001836,0.00081,0.000498,0.000733,0.000758,0
38.444,0.002105,0.000744,0.00078,0.000862,0.000936,0
38.46,0.002646,0.00091,0.000672,0.000574,0.000614,0
38.476,0.001781,0.000896,0.000616,0.000334,0.000432,0
38.508,0.001797,0.000661,0.000847,0.000447,0.000559,0
38.522,0.002497,0.001013,0.000878,0.000356,0.000504,0
38.537,0.003348,0.001234,0.000751,0.000369,0.000474,0
38.569,0.003651,0.001584,0.000718,0.000339,0.000449,0
38.585,0.001646,0.000509,0.000545,0.000306,0.000393,0
38.601,0.001436,0.000631,0.000757,0.000264,0.000416,0
38.617,0.001227,0.000471,0.000734,0.00028,0.00041,0
38.648,0.00164,0.000672,0.000638,0.000257,0.000372,0
38.664,0.001485,0.000611,0.000608,0.00025,0.000364,0
38.68,0.001093,0.000451,0.000545,0.000267,0.000368,0
38.697,0.00087,0.000264,0.000609,0.000262,0.000383,0
38.727,0.001133,0.000455,0.00075,0.000253,0.000403,1
38.743,0.001371,0.000397,0.000988,0.000269,0.000475,0
38.759,0.00116,0.000335,0.000857,0.000263,0.000437,0
38.789,0.001075,0.000449,0.000673,0.000277,0.000402,0
38.805,0.001162,0.000519,0.000582,0.000258,0.000369,1
38.821,0.00182,0.000415,0.000699,0.000819,0.000889,0
38.838,0.007214,0.004426,0.001946,0.002811,0.0031,0
38.868,0.008863,0.004511,0.002589,0.004102,0.003822,0
38.884,0.008699,0.00557,0.002715,0.002055,0.002272,0
38.899,0.012438,0.008004,0.002503,0.001016,0.001441,0
38.932,0.008308,0.005362,0.002063,0.001208,0.001654,0
38.934,0.006959,0.004828,0.001429,0.001545,0.001614,0
38.961,0.008109,0.003533,0.001978,0.003197,0.003316,0
38.977,0.008246,0.004235,0.001757,0.003513,0.003604,0
39.008,0.007842,0.003901,0.002089,0.004224,0.004333,0
39.024,0.007443,0.003705,0.002563,0.003309,0.003331,0
39.04,0.006842,0.004232,0.002483,0.002689,0.002921,0
39.055,0.007398,0.004285,0.002638,0.00251,0.00273,0
39.086,0.009191,0.005133,0.002153,0.00206,0.002352,0
39.102,0.010345,0.007699,0.001929,0.001614,0.001823,0
39.118,0.007369,0.003847,0.001814,0.002554,0.002626,0
39.149,0.010137,0.007659,0.002098,0.002911,0.002726,0
39.167,0.00573,0.002795,0.002124,0.002774,0.00272,0
39.181,0.006406,0.004259,0.001702,0.002323,0.002292,0
39.197,0.006848,0.002372,0.002861,0.002802,0.003127,0
39.228,0.006925,0.003807,0.00213,0.002511,0.002522,0
39.243,0.006342,0.003574,0.00248,0.002254,0.002345,0
39.259,0.00714,0.004047,0.002385,0.00137,0.001749,0
39.274,0.009008,0.004055,0.001991,0.001281,0.001693,0
39.305,0.008339,0.005054,0.002475,0.001627,0.002084,0
39.321,0.007353,0.005206,0.00227,0.00161,0.002048,0
39.338,0.005234,0.00194,0.002585,0.001894,0.002597,0
39.369,0.004391,0.00121,0.002357,0.002124,0.002304,0
39.387,0.00555,0.003409,0.002306,0.001536,0.001887,0
39.402,0.004959,0.002049,0.002583,0.001568,0.002149,0
39.417,0.004885,0.002406,0.002184,0.001626,0.002173,0
39.448,0.00521,0.003128,0.001959,0.001476,0.001894,0
39.463,0.007687,0.004915,0.002315,0.001357,0.001811,0
39.479,0.005837,0.002932,0.002426,0.001248,0.001766,0
39.512,0.005386,0.003537,0.002246,0.001062,0.001553,0
39.516,0.0051,0.002753,0.002287,0.00113,0.001638,0
39.542,0.006584,0.004516,0.002292,0.001532,0.002203,0
39.558,0.005815,0.003534,0.002035,0.000967,0.001412,0
39.589,0.005616,0.002998,0.002195,0.000903,0.001351,0
39.604,0.004006,0.002572,0.00213,0.000987,0.001361,0
39.62,0.004469,0.002852,0.002066,0.000909,0.001267,0
39.636,0.004186,0.00222,0.00192,0.001065,0.00137,0
39.667,0.004609,0.002818,0.002044,0.000991,0.001318,0
39.682,0.003714,0.002088,0.001691,0.000965,0.001198,0
39.697,0.006198,0.004459,0.001805,0.000875,0.001201,0
39.728,0.005068,0.002946,0.001644,0.000849,0.00113,0
39.744,0.005803,0.004235,0.002052,0.000931,0.001323,0
39.759,0.005626,0.003938,0.001602,0.000796,0.00107,0
39.79,0.003883,0.002347,0.001663,0.000784,0.001083,0
39.793,0.003511,0.001808,0.001714,0.000843,0.001139,0
39.821,0.005577,0.002776,0.002381,0.000968,0.001408,0
39.836,0.005967,0.00263,0.002428,0.001228,0.001599,0
39.868,0.005675,0.003394,0.002092,0.001206,0.001555,0
39.883,0.004591,0.003278,0.001517,0.000987,0.001244,0
39.901,0.003833,0.001807,0.002008,0.001115,0.001395,0
39.915,0.005232,0.003034,0.00208,0.001071,0.001391,0
39.947,0.004262,0.002698,0.002041,0.000976,0.001285,0
39.962,0.005827,0.00339,0.002962,0.001111,0.001592,0
39.978,0.005322,0.002901,0.003097,0.001133,0.001622,0
40.009,0.004263,0.002322,0.002194,0.000964,0.001404,0
40.026,0.004486,0.002826,0.002317,0.000947,0.001366,0
40.04,0.003991,0.002379,0.001747,0.000822,0.001155,0
40.055,0.003719,0.00201,0.001877,0.000923,0.001248,0
40.086,0.003243,0.001357,0.001966,0.001059,0.001373,0
40.101,0.003891,0.001615,0.002551,0.000973,0.001459,0
40.117,0.004681,0.00252,0.002185,0.001011,0.001404,0
40.148,0.004712,0.003329,0.002086,0.00097,0.001356,0
40.164,0.004058,0.002324,0.002025,0.00087,0.00124,0
40.18,0.004217,0.002687,0.002027,0.000947,0.001335,0
40.194,0.00404,0.002455,0.001891,0.000772,0.0012,0
40.226,0.005236,0.003593,0.002218,0.000818,0.001297,0
40.243,0.004035,0.001768,0.002361,0.000767,0.001336,0
40.26,0.004889,0.003157,0.00248,0.000785,0.001313,0
40.274,0.005055,0.002949,0.002263,0.000856,0.001376,0
40.305,0.004691,0.00268,0.00164,0.000763,0.001145,0
40.321,0.003388,0.001182,0.00202,0.000914,0.001304,0
40.336,0.003716,0.001438,0.001897,0.000848,0.001243,0
40.368,0.004791,0.002586,0.001924,0.001062,0.00141,0
40.383,0.003665,0.002177,0.001717,0.000948,0.001285,0
40.399,0.00477,0.002379,0.002587,0.000993,0.001494,0
40.43,0.003216,0.001338,0.001983,0.000882,0.001254,0
40.433,0.004536,0.002699,0.001802,0.000687,0.001125,0
40.461,0.003945,0.002563,0.001891,0.000766,0.001186,0
40.476,0.004104,0.00174,0.002445,0.0008,0.001299,0
40.508,0.004095,0.002103,0.001973,0.000712,0.001101,0
40.523,0.004341,0.002041,0.001897,0.000694,0.001091,0
40.538,0.002681,0.001408,0.001585,0.000693,0.00104,0
40.569,0.003516,0.001449,0.002072,0.000799,0.001264,0
40.572,0.00305,0.001782,0.001496,0.00081,0.001157,0
40.601,0.002765,0.001454,0.001324,0.000805,0.00107,0
40.616,0.003389,0.001972,0.001476,0.000723,0.001023,0
40.648,0.004748,0.002395,0.002359,0.000714,0.001212,0
40.662,0.003062,0.001695,0.001573,0.000684,0.001044,0
40.679,0.003194,0.001855,0.00145,0.000675,0.000981,0
40.693,0.003554,0.00205,0.001706,0.000711,0.001025,0
40.725,0.003008,0.001285,0.001486,0.000696,0.000988,0
40.741,0.004071,0.002039,0.001645,0.000678,0.001013,0
40.756,0.003671,0.001599,0.001936,0.000711,0.001105,0
40.788,0.003189,0.001689,0.001337,0.000678,0.000918,0
40.803,0.00244,0.001297,0.001133,0.000707,0.000895,0
40.818,0.002725,0.0013,0.001194,0.001091,0.001233,0
40.849,0.003628,0.001878,0.001282,0.001184,0.001359,0
40.852,0.003506,0.00184,0.001348,0.000791,0.001002,0
40.881,0.003327,0.001774,0.001411,0.000745,0.000992,0
40.898,0.002737,0.001306,0.001396,0.000679,0.000959,0
40.929,0.003547,0.00181,0.001565,0.000729,0.001,0
40.945,0.003412,0.001453,0.001489,0.000742,0.001014,0
40.962,0.002865,0.001354,0.001236,0.000645,0.000853,0
40.977,0.003804,0.001757,0.001779,0.000664,0.001017,0
41.008,0.003054,0.001126,0.001752,0.000611,0.00098,0
41.024,0.003102,0.001311,0.001585,0.00072,0.001131,0
41.039,0.003759,0.00125,0.002019,0.001439,0.002357,0
41.071,0.003929,0.001539,0.002054,0.00137,0.002268,0
41.074,0.002692,0.001129,0.001519,0.000795,0.001301,0
41.102,0.002785,0.001127,0.001555,0.000808,0.001302,0
41.119,0.002627,0.001182,0.001419,0.000648,0.001012,0
41.151,0.002148,0.000891,0.001107,0.000577,0.000795,0
41.154,0.002365,0.001234,0.001184,0.000522,0.000749,0
41.18,0.002246,0.000782,0.001161,0.000615,0.000869,0
41.196,0.002986,0.001115,0.001471,0.000654,0.000954,0
41.226,0.002686,0.001418,0.00128,0.000632,0.000865,0
41.243,0.002129,0.001037,0.001099,0.000523,0.000722,0
41.258,0.001808,0.000796,0.00097,0.000492,0.000662,0
41.289,0.002477,0.001159,0.001068,0.000539,0.000717,0
41.305,0.0023,0.000796,0.001246,0.000551,0.000774,0
41.321,0.002347,0.00101,0.001205,0.000573,0.000777,0
41.336,0.00209,0.000778,0.001173,0.000538,0.00078,0
41.367,0.002353,0.000966,0.001271,0.000583,0.00084,0
41.383,0.002194,0.000832,0.001187,0.000491,0.000717,0
41.401,0.002605,0.000835,0.001508,0.000641,0.000969,0
41.415,0.002635,0.000829,0.001593,0.000666,0.001058,0
41.446,0.002333,0.000917,0.001445,0.00069,0.001024,0
41.461,0.002787,0.001367,0.001421,0.000644,0.000966,0
41.477,0.0027,0.000832,0.001604,0.000657,0.000981,0
41.507,0.002778,0.000889,0.001629,0.000671,0.000991,0
41.523,0.002653,0.000852,0.00184,0.000753,0.001216,0
41.539,0.003188,0.001249,0.001903,0.000694,0.001135,0
41.57,0.002058,0.000708,0.0012,0.00056,0.000841,0
41.573,0.003393,0.001719,0.001918,0.000553,0.000959,0
41.603,0.002722,0.000875,0.001659,0.000645,0.001038,0
41.618,0.002664,0.000981,0.001513,0.00051,0.000845,0
41.649,0.002463,0.000922,0.001401,0.000526,0.000848,0
41.652,0.002366,0.000748,0.001418,0.000615,0.000977,0
41.681,0.002816,0.001085,0.001461,0.000592,0.000954,0
41.697,0.003529,0.001678,0.001899,0.000742,0.00119,0
41.728,0.002528,0.000908,0.001587,0.000604,0.000999,0
41.744,0.002423,0.001003,0.001411,0.000539,0.000864,0
41.759,0.002235,0.000894,0.001302,0.000588,0.00089,0
41.791,0.002557,0.001234,0.001458,0.00064,0.001015,0
41.794,0.002511,0.001286,0.001246,0.000538,0.000807,0
41.822,0.002563,0.001052,0.001416,0.000553,0.000882,0
41.838,0.002696,0.001601,0.00129,0.000514,0.000825,0
41.869,0.002088,0.000936,0.001176,0.000441,0.00071,0
41.872,0.002877,0.001068,0.001569,0.000531,0.000865,0
41.901,0.00264,0.001201,0.001458,0.000547,0.000852,0
41.917,0.002366,0.000716,0.00146,0.00054,0.000906,0
41.948,0.003298,0.001041,0.002057,0.000648,0.001116,0
41.963,0.004104,0.001178,0.002492,0.000717,0.001268,0
41.979,0.002397,0.001184,0.001301,0.000647,0.000987,0
42.01,0.002928,0.001192,0.001628,0.000633,0.001016,0
42.013,0.003143,0.001283,0.001657,0.000628,0.001019,0
42.041,0.00261,0.001293,0.001322,0.000602,0.000954,0
42.057,0.002781,0.00145,0.001444,0.000612,0.000934,0
42.089,0.003955,0.001316,0.002596,0.000719,0.001236,0
42.104,0.00413,0.001517,0.002926,0.000929,0.001536,0
42.12,0.003467,0.001178,0.001896,0.000984,0.001475,0
42.135,0.003623,0.001635,0.002303,0.000964,0.001471,0
42.168,0.003099,0.001441,0.001454,0.000815,0.001149,0
42.182,0.002905,0.001299,0.001202,0.000755,0.001031,0
42.198,0.002744,0.00137,0.00136,0.000701,0.001029,0
42.23,0.00394,0.00173,0.002493,0.00087,0.001357,0
42.232,0.002675,0.000971,0.001603,0.000754,0.001063,0
42.262,0.002683,0.001357,0.001439,0.000646,0.000931,0
42.277,0.003312,0.001408,0.00166,0.00072,0.000982,0
42.309,0.002466,0.001215,0.001166,0.000658,0.000857,0
42.312,0.003065,0.001809,0.001358,0.000691,0.000905,0
42.34,0.002651,0.001359,0.001336,0.000713,0.000902,0
42.356,0.002778,0.001084,0.001332,0.000664,0.000925,0
42.388,0.003055,0.001845,0.001218,0.000746,0.000945,0
42.403,0.002864,0.001643,0.001329,0.000686,0.00093,0
42.419,0.003392,0.002153,0.001433,0.000781,0.001023,0
42.452,0.002823,0.001335,0.001386,0.000767,0.001063,0
42.455,0.004021,0.001802,0.001876,0.000759,0.001135,0
42.482,0.004279,0.002068,0.001454,0.000703,0.000967,0
42.498,0.003739,0.002415,0.00126,0.000755,0.001023,0
42.528,0.002591,0.001435,0.001254,0.000752,0.00104,0
42.544,0.003427,0.001803,0.001479,0.000796,0.001144,0
42.558,0.002444,0.001135,0.001099,0.000742,0.001002,0
42.59,0.002907,0.001661,0.001334,0.000756,0.001087,0
42.593,0.00328,0.001955,0.001471,0.000876,0.001177,0
42.62,0.002656,0.001219,0.001426,0.000881,0.00126,0
42.637,0.00297,0.001195,0.001664,0.000811,0.001237,0
42.667,0.00253,0.000911,0.001467,0.000792,0.001174,0
42.683,0.003085,0.001176,0.001861,0.000927,0.001355,0
42.698,0.003431,0.00113,0.002178,0.000984,0.001413,0
42.729,0.003379,0.001055,0.002429,0.000841,0.00136,0
42.745,0.002634,0.000912,0.001913,0.000783,0.001175,0
42.762,0.003113,0.000725,0.002067,0.001248,0.001876,0
42.777,0.003518,0.001172,0.002214,0.001011,0.001584,0
42.807,0.003279,0.001136,0.002223,0.000947,0.001481,0
42.823,0.003418,0.00121,0.002233,0.000895,0.001388,0
42.839,0.00287,0.000937,0.002017,0.00088,0.001314,0
42.87,0.002959,0.001035,0.002026,0.000853,0.001236,0
42.872,0.003808,0.001566,0.002604,0.000905,0.001521,0
42.899,0.003748,0.001276,0.002497,0.000936,0.001531,0
42.915,0.003386,0.001074,0.002462,0.00096,0.001541,0
42.947,0.003633,0.001228,0.00259,0.001092,0.001881,0
42.961,0.003496,0.00114,0.002501,0.000959,0.001596,0
42.977,0.003359,0.001043,0.002568,0.000772,0.001393,0
43.01,0.00379,0.001913,0.002196,0.000743,0.00123,0
43.012,0.003249,0.001134,0.001711,0.000888,0.001373,0
43.041,0.003663,0.001428,0.00209,0.000957,0.001417,0
43.056,0.002919,0.001028,0.001912,0.00097,0.001408,0
43.087,0.002863,0.00093,0.001889,0.001222,0.0016,0
43.103,0.00295,0.001198,0.001766,0.000927,0.001267,0
43.118,0.003464,0.001748,0.001604,0.000871,0.001209,0
43.149,0.002817,0.000998,0.001571,0.000872,0.001244,0
43.164,0.003682,0.00171,0.00197,0.000912,0.001351,0
43.18,0.003259,0.001145,0.001506,0.000887,0.001258,0
43.196,0.003209,0.001718,0.001788,0.000823,0.001195,0
43.229,0.002992,0.001154,0.001732,0.000709,0.001068,0
43.242,0.002623,0.001336,0.001352,0.000637,0.000939,0
43.257,0.002422,0.000955,0.001229,0.000803,0.001041,0
43.29,0.002425,0.000721,0.001649,0.000757,0.001146,0
43.292,0.002182,0.001207,0.00104,0.000662,0.000937,0
43.323,0.003467,0.001496,0.001463,0.000616,0.000958,0
43.338,0.003399,0.001338,0.002057,0.000567,0.001003,0
43.368,0.002283,0.001206,0.001279,0.000526,0.000798,0
43.385,0.002029,0.000987,0.001157,0.000512,0.000776,0
43.401,0.002711,0.001407,0.001449,0.000468,0.000762,0
43.418,0.003065,0.001882,0.001446,0.000493,0.000805,0
43.448,0.002359,0.001003,0.001312,0.000464,0.00076,0
43.463,0.002726,0.001258,0.0017,0.000514,0.000841,0
43.48,0.00254,0.001188,0.001451,0.000504,0.000798,0
43.496,0.002114,0.000898,0.001132,0.000565,0.000788,0
43.527,0.002398,0.000954,0.001327,0.000837,0.001028,0
43.542,0.00245,0.001089,0.001006,0.000927,0.001088,0
43.56,0.002813,0.000966,0.001375,0.000916,0.001125,0
43.575,0.003434,0.001999,0.001413,0.000678,0.00097,0
43.605,0.002451,0.001049,0.001472,0.000573,0.000864,0
43.621,0.002304,0.001137,0.001096,0.000526,0.000748,0
43.636,0.002889,0.001512,0.001258,0.000516,0.000776,0
43.668,0.003194,0.001319,0.001595,0.000588,0.00091,0
43.684,0.003047,0.001323,0.001892,0.00055,0.00094,0
43.7,0.002927,0.001299,0.00178,0.000497,0.000858,0
43.716,0.002827,0.001668,0.001464,0.000517,0.000824,0
43.748,0.002485,0.001465,0.001224,0.000447,0.000717,0
43.764,0.002244,0.001414,0.001101,0.000474,0.000688,0
43.781,0.002575,0.001801,0.001042,0.000464,0.000672,0
43.796,0.002324,0.001309,0.001112,0.000386,0.000611,0
43.827,0.002131,0.001344,0.001034,0.000429,0.000615,0
43.844,0.002663,0.001454,0.001305,0.00049,0.000736,0
43.859,0.003481,0.002285,0.001134,0.000513,0.00071,0
43.89,0.002062,0.001039,0.000828,0.000483,0.000639,0
43.893,0.001919,0.001134,0.00078,0.00053,0.000708,0
43.921,0.00238,0.00168,0.000944,0.000617,0.000781,0
43.938,0.002257,0.001016,0.001222,0.000594,0.000825,0
43.97,0.002284,0.001185,0.001213,0.000419,0.00066,0
43.972,0.00244,0.001686,0.000966,0.000387,0.000591,0
44.0,0.002754,0.001673,0.001233,0.000431,0.000688,0
44.016,0.002268,0.001341,0.001046,0.000431,0.000653,0
44.048,0.002282,0.001182,0.001183,0.000482,0.000725,0
44.064,0.002542,0.001533,0.001162,0.000428,0.000688,0
44.078,0.002622,0.001457,0.00132,0.000533,0.000814,0
44.11,0.00315,0.002034,0.001158,0.000651,0.000871,0
44.113,0.003293,0.001708,0.001497,0.000869,0.001123,0
44.141,0.003065,0.001685,0.001335,0.000912,0.001141,0
44.157,0.002915,0.00136,0.001266,0.000792,0.001121,0
44.187,0.004174,0.001664,0.001388,0.000601,0.000926,0
44.205,0.00289,0.001378,0.001303,0.000533,0.000772,0
44.218,0.00213,0.00132,0.000863,0.000427,0.000604,0
44.251,0.002524,0.001221,0.001324,0.000517,0.000771,0
44.253,0.002817,0.001159,0.001562,0.000495,0.000823,0
44.281,0.001907,0.000977,0.000941,0.000394,0.000607,0
